protein1	protein2
HCK	RUFY1
HCK	SH2B2
HCK	SH3KBP1
HCK	SKAP2
HCK	SOS1
HCK	SPRR2A
HCK	SRC
HCK	TEKT4
HCK	TOX2
HCK	TP73
HCK	TRIM27
HCK	WAS
HCK	WIPF1
HCK	WNT2
HIPK1	HOXD4
HIPK1	HRAS
HIPK1	MDM2
HIPK1	NEB
HIPK1	NKX2-5
HIPK1	NPPA
HIPK1	PAGE4
HIPK1	RASSF5
HIPK1	RUNX1
HIPK1	TP53
HIPK1	VIRMA
HIPK2	ABCB1
HIPK2	BDNF
HIPK2	CBFB
HIPK2	CBX4
HIPK2	CDKN1B
HIPK2	CEBPB
HIPK2	CREB1
HIPK2	CTBP1
HIPK2	EP300
HIPK2	HIF1A
HIPK2	HIST2H2BE
HIPK2	HMGA1
HIPK2	HSPA1A
HIPK2	KAT2B
HIPK2	KLF3
HIPK2	MBP
HIPK2	MDM2
HIPK2	MECP2
HIPK2	MEF2C
HIPK2	MYBL1
HIPK2	MYBL2
HIPK2	MYB
HIPK2	NKX2-5
HIPK2	NKX3-1
HIPK2	NPPA
HIPK2	PARP1
HIPK2	PAX6
HIPK2	PML
HIPK2	PPM1D
HIPK2	PTCH1
HIPK2	RANBP9
HIPK2	RUNX1
HIPK2	SENP2
HIPK2	SETX
HIPK2	SIAH1
HIPK2	SIAH2
HIPK2	SIRT1
HIPK2	SKI
HIPK2	SMAD1
HIPK2	SP100
HIPK2	STUB1
HIPK2	SUMO1
HIPK2	TLE1
HIPK2	TP53INP1
HIPK2	TP53
HIPK2	TRADD
HIPK2	UBE2I
HIPK2	VIRMA
HIPK2	WSB1
HIPK2	XAF1
HIPK2	ZBTB4
HIPK2	ZYX
HIPK3	HNRNPA1
HIPK3	HNRNPA2B1
HIPK3	HNRNPH1
HIPK3	LIMD1
HIPK3	LIMK2
HIPK3	LIMS2
HIPK3	MTMR4
HIPK3	NR2F2
HIPK3	RGS3
HIPK3	SIAH1
HIPK3	SIAH2
HIPK3	SKIL
HIPK3	SRSF1
HIPK3	SRSF5
HIPK3	SUMO1
HIPK3	TGFB1I1
HIPK3	TOX4
HIPK3	TP53
HIPK3	TP73
HIPK3	TRA2B
HIPK3	VIRMA
HIPK3	ZNF107
HIPK3	ZYX
HIPK4	HSP90AA1
HIPK4	HSP90AB1
HIPK4	LBR
HIPK4	LPCAT1
HIPK4	MCM7
HIPK4	NOP58
HIPK4	NUP188
HIPK4	PFKP
HIPK4	RBBP4
HIPK4	RCN1
HIPK4	SFXN2
HIPK4	SSR4
HIPK4	SUGP2
HIPK4	TECR
HIPK4	TRABD
HIPK4	UBL4A
HIPK4	WDR6
HIPK4	YME1L1
HIPK4	YTHDF2
HIPK4	ZNF146
HIPK4	ZNF281
HK1	HK2
HK1	HKDC1
HK1	LRRC49
HK1	MAGED2
HK1	NSFL1C
HK1	PARP6
HK1	PCNA
HK1	PLAA
HK1	RSF1
HK1	SEC16A
HK1	SNCA
HK1	TPM4
HK1	TTN
HK1	TUBB2A
HK1	TUFM
HK1	TWF2
HK1	UBA5
HK1	UBXN1
HK1	VDAC1
HK1	ZFP14
HK2	GYG1
HK2	GYS1
HK2	LRRK2
HK2	MAGEA12
HK2	MARS
HK2	NUDCD3
HK2	PRKN
HK2	PTGDS
HK2	PYGL
HK2	PYGM
HK2	SMAD3
HK2	TIGAR
HK2	UBQLN1
HK2	VIRMA
HK2	ZBTB17
HK3	GYS1
HK3	HKDC1
HK3	HPGDS
HK3	IGFBP4
HK3	LEP
HK3	MITF
HK3	PPP2CB
HK3	PTGDS
HK3	PYGM
HK3	ZBTB17
HUNK	LIMK1
HUNK	PPP2CA
HUNK	PPP2R1A
ICK	BAG6
ICK	IFT172
ICK	KIAA0556
ICK	MAPK1
ICK	MNAT1
ICK	NUP188
ICK	PSMC6
ICK	PSMD1
ICK	RPTOR
ICK	SMYD2
ICK	TP53
IGF1R	AKT1
IGF1R	CDK4
IGF1R	CRKL
IGF1R	ESR1
IGF1R	GRB2
IGF1R	HSPA5
IGF1R	IGF2
IGF1R	IL13RA2
IGF1R	ILKAP
IGF1R	INSR
IGF1R	IRS1
IGF1R	ITGB1
IGF1R	JAK2
IGF1R	KCNIP3
IGF1R	KLK5
IGF1R	LYPD3
IGF1R	MDM2
IGF1R	MPZL2
IGF1R	MTA3
IGF1R	NAMPT
IGF1R	NAT2
IGF1R	NEDD4
IGF1R	PCNA
IGF1R	PHB2
IGF1R	PIK3R1
IGF1R	PIK3R2
IGF1R	PIK3R3
IGF1R	PPM1A
IGF1R	PPM1F
IGF1R	PSMC5
IGF1R	PTK2
IGF1R	PTPN11
IGF1R	PTPN12
IGF1R	PTPN1
IGF1R	PTPN6
IGF1R	PTPN7
IGF1R	PTPRR
IGF1R	PXN
IGF1R	RASA1
IGF1R	RPL11
IGF1R	RPS16
IGF1R	RPS27
IGF1R	RPS3
IGF1R	RPS4X
IGF1R	RUVBL1
IGF1R	SHC1
IGF1R	SIRPA
IGF1R	SLC23A3
IGF1R	SLC25A5
IGF1R	SNAP29
IGF1R	SOCS1
IGF1R	SOCS2
IGF1R	SOCS3
IGF1R	SSH1
IGF1R	STAT3
IGF1R	STYX
IGF1R	SYVN1
IGF1R	THRSP
IGF1R	TP53
IGF1R	TRIM25
IGF1R	TUBA4A
IGF1R	UBB
IGF1R	VPS45
IGF1R	YWHAE
IGF1R	YWHAG
IGF1R	YWHAQ
IGF1R	YWHAZ
IKBKB	BBC3
IKBKB	BCL10
IKBKB	BCL3
IKBKB	CCL2
IKBKB	CXCL8
IKBKB	CYLD
IKBKB	FOS
IKBKB	FOXO3
IKBKB	IKBKE
IKBKB	IKBKG
IKBKB	IQGAP1
IKBKB	IQGAP2
IKBKB	IRF3
IKBKB	IRF5
IKBKB	IRS1
IKBKB	ITCH
IKBKB	JUN
IKBKB	KEAP1
IKBKB	KLHL21
IKBKB	KPNA2
IKBKB	LRPPRC
IKBKB	LRRC14
IKBKB	LY96
IKBKB	LYZ
IKBKB	MAVS
IKBKB	MCC
IKBKB	MEOX2
IKBKB	MMP9
IKBKB	MTIF2
IKBKB	MUC1
IKBKB	MYD88
IKBKB	MYH10
IKBKB	NAA20
IKBKB	NCOA3
IKBKB	NEDD4L
IKBKB	NFKB1
IKBKB	NFKB2
IKBKB	NFKBIA
IKBKB	NFKBIB
IKBKB	NFKBIE
IKBKB	NFKBIL1
IKBKB	NLRC5
IKBKB	NLRP2
IKBKB	NLRX1
IKBKB	NR2C2
IKBKB	PARP1
IKBKB	PEBP1
IKBKB	PELI1
IKBKB	PFKFB3
IKBKB	POLR1B
IKBKB	POLR1E
IKBKB	POLR2H
IKBKB	PPM1B
IKBKB	PPP1CA
IKBKB	PPP1R15A
IKBKB	PPP4C
IKBKB	PPP4R1
IKBKB	PPP4R2
IKBKB	PRDX3
IKBKB	PRKCA
IKBKB	PYGL
IKBKB	RAN
IKBKB	RAPGEF2
IKBKB	RBCK1
IKBKB	RELA
IKBKB	RELB
IKBKB	REL
IKBKB	RNF31
IKBKB	RNF8
IKBKB	RPL30
IKBKB	RPL4
IKBKB	RPL6
IKBKB	RPS27A
IKBKB	RPS3
IKBKB	RPTOR
IKBKB	SASH1
IKBKB	SKP1
IKBKB	SLC25A13
IKBKB	SLC25A22
IKBKB	SMARCC1
IKBKB	SNAP23
IKBKB	SQSTM1
IKBKB	STAT1
IKBKB	STAT2
IKBKB	STAT3
IKBKB	STAT4
IKBKB	STAT5A
IKBKB	STAT5B
IKBKB	STAT6
IKBKB	TFAP2C
IKBKB	TIMM50
IKBKB	TLR4
IKBKB	TNFAIP3
IKBKB	TNFRSF1A
IKBKB	TNIP2
IKBKB	TP53
IKBKB	TP63
IKBKB	TP73
IKBKB	TRADD
IKBKB	TRAF1
IKBKB	TRAF2
IKBKB	TRAPPC9
IKBKB	TRIM21
IKBKB	TRIM27
IKBKB	TRIM40
IKBKB	TSC1
IKBKB	TUBA3C
IKBKB	TUBB2B
IKBKB	TUBB4A
IKBKB	TUBB
IKBKB	TWIST1
IKBKB	UBA52
IKBKB	UBB
IKBKB	USP18
IKBKB	USP9X
IKBKB	VDAC1
IKBKB	YWHAB
IKBKB	ZC3H12A
IKBKE	DDX3X
IKBKE	FOXO3
IKBKE	IKBKG
IKBKE	IMPDH2
IKBKE	IRF1
IKBKE	IRF3
IKBKE	IRF5
IKBKE	IRF7
IKBKE	KIF11
IKBKE	KTN1
IKBKE	LARS
IKBKE	LRPPRC
IKBKE	MAVS
IKBKE	MBP
IKBKE	MLEC
IKBKE	MYD88
IKBKE	MYH10
IKBKE	MYH9
IKBKE	MYL12A
IKBKE	MYL6
IKBKE	NFKB2
IKBKE	NFKBIA
IKBKE	NFKBIE
IKBKE	NMRAL1
IKBKE	OTUB1
IKBKE	PABPC1
IKBKE	PDIA6
IKBKE	PELI1
IKBKE	PLP2
IKBKE	PLS3
IKBKE	PPP2R1A
IKBKE	PSMA7
IKBKE	PSMB1
IKBKE	PSMD14
IKBKE	PSMD1
IKBKE	RAB11A
IKBKE	RELA
IKBKE	REL
IKBKE	RHOC
IKBKE	RNF11
IKBKE	ROCK2
IKBKE	RUVBL2
IKBKE	SIKE1
IKBKE	SND1
IKBKE	SPTBN1
IKBKE	STAT1
IKBKE	STAT2
IKBKE	STAT3
IKBKE	STAT4
IKBKE	STAT5A
IKBKE	STAT5B
IKBKE	STAT6
IKBKE	SUMO1
IKBKE	TAGLN2
IKBKE	TANK
IKBKE	TCP1
IKBKE	TFRC
IKBKE	TICAM1
IKBKE	TMED9
IKBKE	TMEM173
IKBKE	TNFAIP3
IKBKE	TNIP1
IKBKE	TOPORS
IKBKE	TRAF2
IKBKE	TRAF3IP2
IKBKE	TRAF3
IKBKE	TRIM27
IKBKE	TRIM6
IKBKE	TTLL12
IKBKE	UBC
IKBKE	UBE2I
IKBKE	UBE2N
IKBKE	UBE2V1
IKBKE	UCHL1
IKBKE	VCP
IKBKE	WDR82
IKBKE	XIAP
IKBKE	YAP1
IKBKE	YPEL5
IKBKE	ZC3H12A
ILK	AKT1
ILK	ARHGEF6
ILK	CKAP5
ILK	CREB1
ILK	CTNNB1
ILK	FOS
ILK	ILKAP
ILK	ILVBL
ILK	IPO7
ILK	IQGAP1
ILK	IRS4
ILK	ITGB1
ILK	ITGB2
ILK	ITGB3
ILK	ITGB4
ILK	JUN
ILK	KIF2A
ILK	KPNB1
ILK	KRT73
ILK	LASP1
ILK	LIMS1
ILK	LIMS2
ILK	LMNA
ILK	LMNB1
ILK	LONP1
ILK	LPCAT1
ILK	LSM11
ILK	MAGED1
ILK	MARS
ILK	MIPEP
ILK	MMS19
ILK	MRPL44
ILK	MYL12B
ILK	MYL9
ILK	MYO1D
ILK	NACA
ILK	NAP1L1
ILK	NDUFA4
ILK	NDUFS3
ILK	NOC2L
ILK	NOTCH1
ILK	NSMCE2
ILK	OTUD4
ILK	OXA1L
ILK	PARP1
ILK	PARVA
ILK	PARVB
ILK	PARVG
ILK	PDLIM5
ILK	PICALM
ILK	PKP2
ILK	PNKD
ILK	PNPLA6
ILK	POLR2B
ILK	POSTN
ILK	PPP1CA
ILK	PPP1R12A
ILK	PPP1R14A
ILK	PPP1R14B
ILK	PPP1R14C
ILK	PPP6C
ILK	PRPSAP1
ILK	PUF60
ILK	PXN
ILK	RANBP9
ILK	RAN
ILK	RBBP7
ILK	RCN1
ILK	RCN2
ILK	RHOT1
ILK	RHOT2
ILK	RICTOR
ILK	RNF19A
ILK	RPL13
ILK	RPN1
ILK	RRP8
ILK	RSU1
ILK	RUVBL1
ILK	RUVBL2
ILK	S100A9
ILK	SCO2
ILK	SDF4
ILK	SEC61A1
ILK	SERPINA4
ILK	SFXN3
ILK	SHC1
ILK	SHROOM3
ILK	SLC12A2
ILK	SLC16A1
ILK	SLC25A10
ILK	SLC25A13
ILK	SLC25A1
ILK	SLC25A22
ILK	SLC2A1
ILK	SMO
ILK	SNRNP35
ILK	SPINT2
ILK	SRRM2
ILK	SSBP1
ILK	SSR1
ILK	SSR4
ILK	STUB1
ILK	SYNPO2
ILK	TACC3
ILK	TCP1
ILK	TECR
ILK	TIMM50
ILK	TMSB4X
ILK	TNS3
ILK	TOMM22
ILK	TRABD
ILK	TRAFD1
ILK	TRIM27
ILK	TRIM28
ILK	TUBA4A
ILK	TUBB2A
ILK	TUBB4A
ILK	TUBB6
ILK	TWF2
ILK	UBAP2L
ILK	VKORC1
ILK	VRK2
ILK	WDR6
ILK	XPO1
ILK	YBX1
ILK	ZBTB48
ILK	ZC3HAV1
ILK	ZNF133
ILK	ZNF205
ILK	ZNF568
ILK	ZNF579
ILK	ZNF746
INSR	AKT1
INSR	AKT2
INSR	BCL2L1
INSR	BLVRA
INSR	CAV1
INSR	CBL
INSR	DOK1
INSR	EGR3
INSR	FHL2
INSR	GAB1
INSR	INPP5D
INSR	INSRR
INSR	IRF7
INSR	IRS1
INSR	IRS2
INSR	IRS4
INSR	JAK1
INSR	JAK2
INSR	KHDRBS1
INSR	KIF5A
INSR	KRT27
INSR	KRT31
INSR	MAD2L1
INSR	MAPK8
INSR	MARCH1
INSR	MPZL2
INSR	NAMPT
INSR	NFKBIA
INSR	PIK3R3
INSR	PLCG1
INSR	PPM1A
INSR	PPM1F
INSR	PPP1CC
INSR	PPP1R3A
INSR	PPP2CA
INSR	PPP2CB
INSR	PPP2R1A
INSR	PPP2R1B
INSR	PPP2R5A
INSR	PPP2R5B
INSR	PPP2R5C
INSR	PPP2R5D
INSR	PPP2R5E
INSR	PRKAA1
INSR	PRKAA2
INSR	PRKCA
INSR	PRKCD
INSR	PRKCZ
INSR	PTEN
INSR	PTK2
INSR	PTPN11
INSR	PTPN12
INSR	PTPN1
INSR	PTPN2
INSR	PTPN3
INSR	PTPRB
INSR	PTPRC
INSR	PTPRF
INSR	PTPRG
INSR	PTPRJ
INSR	PTPRO
INSR	PTPRR
INSR	RACK1
INSR	RASA1
INSRR	IRS1
INSRR	IRS2
INSRR	IRS4
INSRR	KRT27
INSR	RPS27A
INSRR	STYX
INSR	SGK1
INSR	SH2B1
INSR	SH2B2
INSR	SHC1
INSR	SHC2
INSR	SHC3
INSR	SIRT1
INSR	SOCS1
INSR	SOCS2
INSR	SOCS3
INSR	SOCS6
INSR	SORBS1
INSR	SQSTM1
INSR	SRC
INSR	SSH1
INSR	STAT1
INSR	STAT2
INSR	STAT3
INSR	STAT4
INSR	STAT5A
INSR	STAT5B
INSR	STAT6
INSR	STYX
INSR	SYNCRIP
INSR	TEAD1
INSR	UBB
INSR	UBC
INSR	VAV3
INSR	VIRMA
INSR	YWHAB
IP6K1	RAB3IL1
IP6K1	RBX1
IP6K2	PGK2
IP6K2	PLOD3
IP6K2	RHOU
IP6K2	RPS27A
IP6K2	TP53
IP6K2	TRAF2
IP6K2	ZBTB2
IP6K3	KRTAP10-8
IP6K3	L3HYPDH
IP6K3	NECAB1
IP6K3	NIF3L1
IP6K3	NOTO
IP6K3	NUP107
IP6K3	PCCA
IP6K3	PCYT1A
IP6K3	PHF21A
IP6K3	PROZ
IP6K3	SRRT
IP6K3	TARDBP
IP6K3	TRIM27
IP6K3	UBL4A
IP6K3	ZNF655
IRAK1	BLNK
IRAK1	CD247
IRAK1	CD28
IRAK1	CD79A
IRAK1	CD79B
IRAK1	CD80
IRAK1	CD86
IRAK1	CHUK
IRAK1	CUX1
IRAK1	CXCL8
IRAK1	ERC1
IRAK1	FCGR1A
IRAK1	FCGR2A
IRAK1	FGF2
IRAK1	GNB2
IRAK1	GRAP2
IRAK1	GRB2
IRAK1	IKBKB
IRAK1	IKBKG
IRAK1	IRAK1BP1
IRAK1	IRF7
IRAK1	JUN
IRAK1	LCP2
IRAK1	LMNA
IRAK1	LRRFIP1
IRAK1	MAGED1
IRAK1	MAP2K4
IRAK1	MAP2K6
IRAK1	MAP2K7
IRAK1	MAP3K14
IRAK1	MAP3K1
IRAK1	MAPK8
IRAK1	MBP
IRAK1	MMS19
IRAK1	MYD88
IRAK1	NCK1
IRAK1	NFKB1
IRAK1	NLRP12
IRAK1	OPTN
IRAK1	PELI1
IRAK1	PELI2
IRAK1	PELI3
IRAK1	PIN1
IRAK1	PJA1
IRAK1	PLCG1
IRAK1	PLCG2
IRAK1	PPP2CA
IRAK1	PPP3CB
IRAK1	PRKCD
IRAK1	PRKCZ
IRAK1	RAC1
IRAK1	RCN1
IRAK1	RELA
IRAK1	RHOA
IRAK1	RHOT1
IRAK1	RNF31
IRAK1	SASH1
IRAK1	SEC16A
IRAK1	SHC1
IRAK1	SLC25A10
IRAK1	SLC25A13
IRAK1	SLC2A1
IRAK1	SLC7A5
IRAK1	SNRNP200
IRAK1	SQSTM1
IRAK1	ST13
IRAK1	STAT1
IRAK1	STAT2
IRAK1	STAT3
IRAK1	STAT4
IRAK1	STAT5A
IRAK1	STAT5B
IRAK1	STAT6
IRAK1	STIP1
IRAK1	STUB1
IRAK1	SUMO1
IRAK1	SYK
IRAK1	TAB1
IRAK1	TAB2
IRAK1	TARDBP
IRAK1	TCP1
IRAK1	TICAM2
IRAK1	TIMM50
IRAK1	TLR1
IRAK1	TLR3
IRAK1	TLR5
IRAK1	TLR7
IRAK1	TLR8
IRAK1	TNFAIP3
IRAK1	TOLLIP
IRAK1	TOMM70
IRAK1	TRAF4
IRAK1	TRAF6
IRAK1	TRIM32
IRAK1	UBC
IRAK1	VASP
IRAK1	VAV1
IRAK1	XPO1
IRAK1	YTHDC2
IRAK2	AKT1
IRAK2	CHUK
IRAK2	IKBKB
IRAK2	IKBKG
IRAK2	MAP2K3
IRAK2	MAP2K4
IRAK2	MAP2K6
IRAK2	MAP2K7
IRAK2	MAP3K7
IRAK2	MYD88
IRAK2	N4BP2L2
IRAK2	PELI1
IRAK2	PELI2
IRAK2	PELI3
IRAK2	PSEN1
IRAK2	RBBP4
IRAK2	SESTD1
IRAK2	SMAD2
IRAK2	SMURF1
IRAK2	SNRNP200
IRAK2	STAT1
IRAK2	STAT2
IRAK2	STAT3
IRAK2	STAT4
IRAK2	STAT5A
IRAK2	STAT5B
IRAK2	STAT6
IRAK2	STT3A
IRAK2	TARDBP
IRAK2	TICAM2
IRAK2	TIRAP
IRAK2	TLR4
IRAK2	TNFAIP3
IRAK2	TNFSF9
IRAK2	TRAF6
IRAK2	TUBA4A
IRAK2	YTHDF1
IRAK2	YTHDF2
IRAK2	ZC3H12A
IRAK2	ZC3H12C
IRAK3	BTK
IRAK3	CD36
IRAK3	IL1A
IRAK3	IL1B
IRAK3	IL1R1
IRAK3	IL1RAP
IRAK3	IRAK1
IRAK3	IRAK4
IRAK3	LDB1
IRAK3	LY96
IRAK3	NONO
IRAK3	NSA2
IRAK3	NTRK3
IRAK3	STAT3
IRAK3	TICAM2
IRAK3	TIRAP
IRAK3	TLR1
IRAK3	TLR2
IRAK3	TLR4
IRAK3	TOLLIP
IRAK3	TRAF6
IRAK4	IRAK1
IRAK4	IRAK2
IRAK4	MBP
IRAK4	MYD88
IRAK4	PELI1
IRAK4	PELI2
IRAK4	PELI3
IRAK4	SASH1
IRAK4	TIRAP
IRAK4	TLR4
IRAK4	TRAF6
IRAK4	VSIG8
ITK	DEF6
ITK	GRAP2
ITK	HAVCR2
ITK	HRAS
ITK	KHDRBS1
ITK	KPNA2
ITK	KRAS
ITK	LAT
ITK	LCP2
ITK	NFATC2
ITK	NPM1
ITK	NRAS
ITK	NSUN6
ITK	PIK3R1
ITK	PLCG1
ITK	PLCG2
ITK	PPIA
ITK	PRRT2
ITK	RASGRP1
ITK	RASGRP4
ITK	RRAS
ITK	SH2D2A
ITK	SMAD4
ITK	SOCS1
ITK	SPRR2A
ITK	STAT1
ITK	STAT2
ITK	STAT3
ITK	STAT4
ITK	STAT5A
ITK	STAT5B
ITK	STAT6
ITK	WAS
ITPKA	PRKACA
ITPKA	PRKCA
ITPKB	PDE4A
ITPKB	PDE4D
ITPKB	PIBF1
ITPKB	PSME3
ITPKB	SCAI
ITPKB	UBQLN2
ITPKB	VIRMA
ITPKC	PPP3CC
JAK1	A1BG
JAK1	AKT1
JAK1	AKT2
JAK1	ARF6
JAK1	BCL2L1
JAK1	BTK
JAK1	CAMK2A
JAK1	CAMK2B
JAK1	CASP1
JAK1	CCND3
JAK1	CD274
JAK1	CNTFR
JAK1	CSNK1A1
JAK1	CXCR1
JAK1	CXCR2
JAK1	DOK2
JAK1	DVL1
JAK1	EPOR
JAK1	ETS1
JAK1	FKBP1A
JAK1	FOXO1
JAK1	GAB1
JAK1	GAB2
JAK1	GRB2
JAK1	HRAS
JAK1	IFNAR2
JAK1	IFNGR2
JAK1	IKZF3
JAK1	IL10RB
JAK1	IL12RB1
JAK1	IL12RB2
JAK1	IL13RA1
JAK1	IL15RA
JAK1	IL17RA
JAK1	IL18R1
JAK1	IL1R1
JAK1	IL1R2
JAK1	IL22RA1
JAK1	IL2RA
JAK1	IL2RB
JAK1	IL3RA
JAK1	IL6R
JAK1	IL6ST
JAK1	IL7R
JAK1	IL9R
JAK1	INPP5D
JAK1	INS
JAK1	IRF1
JAK1	IRF4
JAK1	IRS1
JAK1	ITGB3
JAK1	JAKMIP1
JAK1	LEPR
JAK1	LIFR
JAK1	LIF
JAK1	LMO4
JAK1	MAP2K6
JAK1	MAP3K1
JAK1	MAP3K5
JAK1	MAPK8
JAK1	MAPK9
JAK1	MDK
JAK1	MDM2
JAK1	MITF
JAK1	MPL
JAK1	NFATC2
JAK1	NOS3
JAK1	NRAS
JAK1	PIAS1
JAK1	PIAS3
JAK1	PIK3R1
JAK1	PIK3R2
JAK1	PLA2G4A
JAK1	PLCG1
JAK1	PLCG2
JAK1	PML
JAK1	PRKCA
JAK1	PRKCD
JAK1	PRLR
JAK1	PTPN11
JAK1	PTPN2
JAK1	PTPRC
JAK1	RACK1
JAK1	RARA
JAK1	RNF125
JAK1	SDC1
JAK1	SDCBP
JAK1	SH2B2
JAK1	SHC1
JAK1	SMPD1
JAK1	SNX8
JAK1	SOCS1
JAK1	SOCS3
JAK1	SPTAN1
JAK1	STAM2
JAK1	STAM
JAK1	STAT1
JAK1	STAT3
JAK1	STAT4
JAK1	STAT5A
JAK1	STAT5B
JAK1	STAT6
JAK1	SYK
JAK1	TEC
JAK1	TENT5A
JAK1	TNF
JAK1	TSHR
JAK1	UGCG
JAK1	VAV1
JAK1	VIRMA
JAK1	WNT3A
JAK2	ABI1
JAK2	ABI2
JAK2	AGGF1
JAK2	AGTRAP
JAK2	AKAP9
JAK2	AKT1
JAK2	AKT2
JAK2	AP3B1
JAK2	ARHGEF1
JAK2	ATG7
JAK2	BCAR1
JAK2	BCL2L11
JAK2	BLNK
JAK2	BTK
JAK2	CALM1
JAK2	CALM3
JAK2	CAMK2A
JAK2	CAMK2B
JAK2	CASP3
JAK2	CBL
JAK2	CCL2
JAK2	CCL3
JAK2	CCL4
JAK2	CCND1
JAK2	CCND2
JAK2	CCND3
JAK2	CD247
JAK2	CD28
JAK2	CD3E
JAK2	CD4
JAK2	CD79A
JAK2	CD79B
JAK2	CD80
JAK2	CD86
JAK2	CDKN1A
JAK2	CDKN1B
JAK2	CDKN1C
JAK2	CLCN6
JAK2	CNTFR
JAK2	CRKL
JAK2	CSF2RB
JAK2	CSF3R
JAK2	CSNK1A1
JAK2	CUX1
JAK2	CXCL1
JAK2	CXCL9
JAK2	CXCR1
JAK2	CXCR2
JAK2	EOMES
JAK2	EPOR
JAK2	ESRP1
JAK2	EZH2
JAK2	FAM114A2
JAK2	FAM131B
JAK2	FASLG
JAK2	FCGR1A
JAK2	FCGR2A
JAK2	FGF1
JAK2	FGF2
JAK2	FGF3
JAK2	FGF4
JAK2	FGF7
JAK2	FGFR2
JAK2	FKBP1A
JAK2	FOS
JAK2	FXR1
JAK2	GAB1
JAK2	GAB2
JAK2	GNB4
JAK2	GRAP2
JAK2	GRAP
JAK2	GRB2
JAK2	GTF2I
JAK2	GZMA
JAK2	GZMB
JAK2	HRAS
JAK2	IFNAR1
JAK2	IFNAR2
JAK2	IFNG
JAK2	IL10RA
JAK2	IL10RB
JAK2	IL12RB1
JAK2	IL12RB2
JAK2	IL13RA1
JAK2	IL13RA2
JAK2	IL15RA
JAK2	IL17RA
JAK2	IL18R1
JAK2	IL19
JAK2	IL1B
JAK2	IL1R1
JAK2	IL1R2
JAK2	IL23R
JAK2	IL24
JAK2	IL27RA
JAK2	IL2RA
JAK2	IL2
JAK2	IL3RA
JAK2	IL6R
JAK2	IL6
JAK2	IL7R
JAK2	IL9R
JAK2	IRS1
JAK2	IRS2
JAK2	ITK
JAK2	KDM7A
JAK2	KIAA1549
JAK2	KL
JAK2	KPNB1
JAK2	KRAS
JAK2	KSR1
JAK2	LCP2
JAK2	LEPR
JAK2	LIFR
JAK2	LMNA
JAK2	LMO4
JAK2	MAP3K1
JAK2	MARK3
JAK2	MDK
JAK2	MPO
JAK2	MPRIP
JAK2	NAP1L1
JAK2	NCK1
JAK2	NCKAP1
JAK2	NFATC2
JAK2	NFKB1
JAK2	NFKB2
JAK2	NFKBIA
JAK2	NOS2
JAK2	NOS3
JAK2	NPM1
JAK2	NRAS
JAK2	OSMR
JAK2	PDK1
JAK2	PIK3R2
JAK2	PIK3R6
JAK2	PKD1
JAK2	PLCG1
JAK2	PLCG2
JAK2	PPP2CA
JAK2	PPP2R1B
JAK2	PPP2R5A
JAK2	PRKCA
JAK2	PRKCD
JAK2	PRLR
JAK2	PRMT5
JAK2	PTK2B
JAK2	PTPN11
JAK2	PTPN12
JAK2	PTPN6
JAK2	PTPRC
JAK2	PTPRJ
JAK2	PXN
JAK2	QKI
JAK2	RAC1
JAK2	RAP1A
JAK2	RASGRP1
JAK2	RBMX
JAK2	RCN1
JAK2	RELA
JAK2	RELB
JAK2	RHOA
JAK2	SH2B1
JAK2	SH2B2
JAK2	SHC2
JAK2	SHC3
JAK2	SIRPA
JAK2	SKP2
JAK2	SLC2A1
JAK2	SND1
JAK2	SOCS1
JAK2	SOCS3
JAK2	SPHK1
JAK2	STAM
JAK2	STAP2
JAK2	STAT1
JAK2	STAT2
JAK2	STAT3
JAK2	STAT4
JAK2	STAT5A
JAK2	STAT5B
JAK2	STAT6
JAK2	TBX21
JAK2	TNF
JAK2	TRAF6
JAK2	TRAK1
JAK2	TRIM24
JAK2	TSHR
JAK2	TUB
JAK2	TYK2
JAK2	UBASH3B
JAK2	UBB
JAK2	UBC
JAK2	UBP1
JAK2	VAV1
JAK2	VAV2
JAK2	VCP
JAK2	VHL
JAK2	WASF3
JAK2	YES1
JAK2	YWHAB
JAK2	ZC3HAV1
JAK2	ZMYM2
JAK3	ARF6
JAK3	BCL2L1
JAK3	CBL
JAK3	CCND3
JAK3	CDC42
JAK3	CNTFR
JAK3	CSF2RB
JAK3	CSF3R
JAK3	CTNNB1
JAK3	CXCR1
JAK3	CXCR2
JAK3	DOK2
JAK3	EPOR
JAK3	ETS1
JAK3	EZH2
JAK3	GAB2
JAK3	GHR
JAK3	HRAS
JAK3	IFNAR1
JAK3	IFNAR2
JAK3	IFNGR1
JAK3	IFNGR2
JAK3	IKZF3
JAK3	IL10RA
JAK3	IL10RB
JAK3	IL12RB1
JAK3	IL12RB2
JAK3	IL13RA1
JAK3	IL13RA2
JAK3	IL15RA
JAK3	IL17RA
JAK3	IL18R1
JAK3	IL1R1
JAK3	IL2RA
JAK3	IL2RG
JAK3	IL3RA
JAK3	IL5RA
JAK3	IL6R
JAK3	IL6ST
JAK3	IL9R
JAK3	INS
JAK3	IRF4
JAK3	IRS2
JAK3	ITGB3
JAK3	KHDRBS1
JAK3	KRAS
JAK3	LIFR
JAK3	LNX1
JAK3	LYSMD2
JAK3	MAGED2
JAK3	MPL
JAK3	MRPL23
JAK3	MTF2
JAK3	NAP1L1
